Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
breast-cancer,5,8,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271204E7,258.0,28.0,21.0,7.0,0.0,75.0,25.0,0.0,0.16949152542372867,0.32477784830569245,0.44022577610716784,78.39465303930513,97.39944205279905,24.187188209924816,24.173534164428098,0.013654045496718226,0.8638281503544577,0.863340505872432,4.876444820256509E-4,4.464789734232375,0.15945677622258483,506.6192942795431,1.0,20.0,0.875,7.0,0.125,1.0,0.0,0.0,0.7407407407407407,1.0,0.851063829787234,0.3042903097250923,0.68125,0.8559730683988489,0.75,0.625,0.375,0.25,0.8148148148148148,0.75,0.6713947990543735,0.30429030972509225,0.68125,0.7633847887839122,0.5366430260047281,0.75,5.103,0.0,2.640625,0.0,2640.625,0.0,1485557.0,31246.0,6176.0,96.42857142857143,85.71428571428571,?,?
breast-cancer,5,9,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271204E7,258.0,28.0,19.0,9.0,0.0,67.85714285714286,32.142857142857146,0.0,0.1126760563380283,0.4419077886279274,0.5268169814911414,106.66739725501701,116.55764574922505,24.187188209924816,36.665212942304294,-12.478024732379478,0.8638281503544577,1.3094718907965819,-0.4456437404421242,-3.1849063901818866,-0.11374665679221023,-361.3910449957096,0.85,17.0,0.75,6.0,0.25,2.0,0.15,3.0,0.7391304347826086,0.85,0.7906976744186046,0.1179535649239177,0.43125,0.7018519187397905,0.6785714285714286,0.5785714285714285,0.42142857142857143,0.32142857142857145,0.6422360248447204,0.6785714285714286,0.652696141068234,0.11795356492391772,0.43124999999999997,0.5963636640320197,0.5491949910554561,0.6785714285714286,5.059,0.001,3.203125,0.0,3203.125,0.0,1452668.0,31246.0,6176.0,92.85714285714286,92.85714285714286,?,?
breast-cancer,5,10,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271204E7,258.0,28.0,18.0,10.0,0.0,64.28571428571429,35.714285714285715,0.0,0.05405405405405412,0.3551640058126647,0.4586819635769611,85.7292427823674,101.48285211087368,24.187188209924816,25.88327186853893,-1.6960836586141141,0.8638281503544577,0.9244025667335333,-0.060574416379075506,2.232736173354648,0.07974057761980886,253.34837512831183,0.8,16.0,0.75,6.0,0.25,2.0,0.2,4.0,0.7272727272727273,0.8,0.761904761904762,0.055048188256318034,0.6625,0.8179589631401785,0.6428571428571429,0.5928571428571429,0.40714285714285714,0.35714285714285715,0.6147186147186148,0.6428571428571429,0.6258503401360545,0.05504818825631803,0.6625,0.7091550019315003,0.5238095238095238,0.6428571428571429,4.66,0.0,2.578125,0.0,2578.125,0.0,1500884.0,31246.0,6176.0,96.42857142857143,89.28571428571429,?,?
pima_diabetes,1,1,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271204E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.5116279069767443,0.2979220779220778,0.388897876622589,65.48346171273212,81.49996590311576,71.96830017538234,51.47714848325173,20.491151692130607,0.9346532490309395,0.6685343958863861,0.26611885314455336,25.74546440081687,0.3343566805300892,2758.3719014861367,0.76,38.0,0.2222222222222222,6.0,0.7777777777777778,21.0,0.24,12.0,0.8636363636363636,0.76,0.8085106382978724,0.5185449728701349,0.8466666666666667,0.9129237144399287,0.7662337662337663,0.22845598845598847,0.7715440115440116,0.23376623376623376,0.7839433293978748,0.7662337662337663,0.7704614534401768,0.5185449728701349,0.8466666666666666,0.8348379135514649,0.7542553191489363,0.7662337662337663,7.897,0.001,5.671875,0.0,5671.875,0.0,1159473.0,71247.0,9233.0,98.7012987012987,92.20779220779221,?,?
pima_diabetes,1,2,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.0180527120500002E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.49526584122359807,0.30870129870129853,0.4034381460178718,67.8527412777525,84.54711923352002,71.96830017538234,57.301438275639626,14.666861899742713,0.9346532490309395,0.7441745230602549,0.19047872597068458,23.62173358326932,0.3067757608216795,2530.835146963368,0.8,40.0,0.2962962962962963,8.0,0.7037037037037037,19.0,0.2,10.0,0.8333333333333334,0.8,0.816326530612245,0.49604652413672967,0.8214814814814815,0.8804717870630621,0.7662337662337663,0.26253006253006256,0.7374699374699375,0.23376623376623376,0.7708613225854606,0.7662337662337663,0.7680227935329977,0.49604652413672967,0.8214814814814815,0.8221685468241126,0.7474489795918369,0.7662337662337663,8.467,0.002,6.125,0.0,6125.0,0.0,1161028.0,71247.0,9233.0,98.7012987012987,90.25974025974025,?,?
pima_diabetes,1,3,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.0180527120500002E7,691.0,77.0,54.0,23.0,0.0,70.12987012987013,29.87012987012987,0.0,0.3496143958868894,0.3410389610389611,0.41987629594453646,74.96057997281372,87.99200473962837,71.96830017538234,58.12231155407929,13.84598862130305,0.9346532490309395,0.7548352149880427,0.17981803404289676,18.04041249235161,0.23429107132924168,1932.851788392804,0.76,38.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.24,12.0,0.7755102040816326,0.76,0.7676767676767676,0.349754259914075,0.8037037037037037,0.8962312357251929,0.7012987012987013,0.3487061087061087,0.6512938912938913,0.2987012987012987,0.7039491121123773,0.7012987012987013,0.702505575232848,0.349754259914075,0.8037037037037036,0.8065563276124953,0.6747474747474747,0.7012987012987013,8.83,0.002,6.34375,0.0,6343.75,0.0,1144675.0,71247.0,9233.0,98.7012987012987,93.50649350649351,?,?
pima_diabetes,1,4,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.0180527120500002E7,691.0,77.0,58.0,19.0,0.0,75.32467532467533,24.675324675324674,0.0,0.4534927157265597,0.30454545454545456,0.38533338576071785,66.93928409605793,80.75296803769314,71.96830017538234,49.82181043386026,22.146489741522082,0.9346532490309395,0.6470364991410423,0.28761674988989716,24.279855346258266,0.3153227967046528,2601.346385390577,0.82,41.0,0.37037037037037035,10.0,0.6296296296296297,17.0,0.18,9.0,0.803921568627451,0.82,0.8118811881188118,0.4536804288397352,0.8455555555555555,0.9111298316637721,0.7532467532467533,0.3036171236171236,0.6963828763828764,0.24675324675324675,0.7512977218859571,0.7532467532467533,0.7521404431548276,0.4536804288397352,0.8455555555555556,0.8628725502503725,0.726695311040538,0.7532467532467533,8.283,0.002,5.953125,0.0,5953.125,0.0,1174632.0,71247.0,9233.0,100.0,91.55844155844156,?,?
pima_diabetes,1,5,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.0180527120500002E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.48444269397400563,0.2942857142857142,0.3952970278913569,64.68418667874936,82.84101362171668,71.96830017538234,54.12574833739418,17.84255183798816,0.9346532490309395,0.7029317965895348,0.23172145244140469,25.94543044002584,0.3369536420782577,2779.7962850287386,0.9,45.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.1,5.0,0.7894736842105263,0.9,0.8411214953271027,0.4957421042418413,0.835925925925926,0.8954323715217516,0.7792207792207793,0.32366522366522366,0.6763347763347765,0.22077922077922077,0.7756322624743677,0.7792207792207793,0.7700015236304757,0.4957421042418413,0.835925925925926,0.8308706304863577,0.7397096838337641,0.7792207792207793,7.783,0.002,5.546875,0.0,5546.875,0.0,1147086.0,71247.0,9233.0,98.7012987012987,87.01298701298701,?,?
pima_diabetes,1,6,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.0180527120500002E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.41974378296910325,0.32545454545454544,0.42964799847945595,71.53511554145892,90.03982621483843,71.96830017538234,61.143409403430056,10.824890771952283,0.9346532490309395,0.7940702519925982,0.14058299703834135,20.411533657876575,0.2650848526996958,2186.893972141317,0.82,41.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.18,9.0,0.7884615384615384,0.82,0.803921568627451,0.4204522053456932,0.7874074074074074,0.8831781098762533,0.7402597402597403,0.32766714766714766,0.6723328523328522,0.2597402597402597,0.7364035964035964,0.7402597402597403,0.7378112083994437,0.4204522053456933,0.7874074074074074,0.7965051724519306,0.7096530920060331,0.7402597402597403,7.359,0.002,5.3125,0.0,5312.5,0.0,1133091.0,71247.0,9233.0,98.7012987012987,88.31168831168831,?,?
pima_diabetes,1,7,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.0180527120500002E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.41974378296910325,0.3087012987012987,0.42338309691489423,67.85274127775254,88.7269127365433,71.96830017538234,59.238552134707255,12.729748040675084,0.9346532490309395,0.769331845905289,0.16532140312565044,22.798123916750264,0.29607953138636706,2442.5935162609735,0.82,41.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.18,9.0,0.7884615384615384,0.82,0.803921568627451,0.4204522053456932,0.8025925925925926,0.8919236070999799,0.7402597402597403,0.32766714766714766,0.6723328523328522,0.2597402597402597,0.7364035964035964,0.7402597402597403,0.7378112083994437,0.4204522053456933,0.8025925925925926,0.8110287748506341,0.7096530920060331,0.7402597402597403,6.926,0.002,4.6875,0.0,4687.5,0.0,1143934.0,71247.0,9233.0,98.7012987012987,87.66233766233766,?,?
pima_diabetes,1,8,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.0180527120500002E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.3617181612660135,0.35272727272727283,0.44726586416442876,77.5296782963298,93.73194062050386,71.96830017538234,64.58668276762674,7.3816174077555985,0.9346532490309395,0.8387880878912564,0.0958651611396831,15.689774772140689,0.20376330872909987,1681.0042032392223,0.8,40.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.2,10.0,0.7692307692307693,0.8,0.7843137254901961,0.36232865092627065,0.7337037037037037,0.8433651251295358,0.7142857142857143,0.3587301587301587,0.6412698412698413,0.2857142857142857,0.70989010989011,0.7142857142857143,0.7115923292393881,0.36232865092627065,0.7337037037037037,0.7639646112920995,0.6806184012066365,0.7142857142857143,7.121,0.002,4.921875,0.0,4921.875,0.0,1133280.0,71247.0,9233.0,100.0,90.9090909090909,?,?
pima_diabetes,1,9,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.0180527120500002E7,692.0,76.0,57.0,19.0,0.0,75.0,25.0,0.0,0.3818493150684932,0.3017105263157895,0.4018296968407859,66.65027642821235,84.68794734455659,70.45387453942844,1122.0401201938803,-1051.586245654452,0.9270246649924795,14.76368579202474,-13.836661127032261,23.65706708924693,0.31127719854272273,2532.3433163547047,0.92,46.0,0.5769230769230769,15.0,0.4230769230769231,11.0,0.08,4.0,0.7540983606557377,0.92,0.8288288288288288,0.40893344908914314,0.8211538461538461,0.8781221162932918,0.75,0.4069230769230769,0.5930769230769231,0.25,0.7469945355191258,0.75,0.7288508020215337,0.40893344908914314,0.821153846153846,0.8198563847125417,0.6827070973412437,0.75,7.684,0.002,5.59375,0.0,5593.75,0.0,1150876.0,71348.0,9132.0,98.6842105263158,86.84210526315789,?,?
pima_diabetes,1,10,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271206E7,692.0,76.0,60.0,16.0,0.0,78.94736842105263,21.05263157894737,0.0,0.5048859934853421,0.28592105263157896,0.3629756407659799,63.16225498408436,76.49922888781848,70.45387453942844,44.93307795652947,25.520796582898967,0.9270246649924795,0.5912247099543352,0.3357999550381443,27.6485057797144,0.36379612868045264,2959.602242928879,0.9,45.0,0.4230769230769231,11.0,0.5769230769230769,15.0,0.1,5.0,0.8035714285714286,0.9,0.8490566037735849,0.5138199967021417,0.8896153846153846,0.9401120603837485,0.7894736842105263,0.3125506072874494,0.6874493927125506,0.21052631578947367,0.7852443609022557,0.7894736842105263,0.7817019990501274,0.5138199967021417,0.8896153846153845,0.8989320354124393,0.7506152584085316,0.7894736842105263,7.706,0.002,5.71875,0.0,5718.75,0.0,1169865.0,71348.0,9132.0,100.0,95.39473684210526,?,?
pima_diabetes,2,1,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271206E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.41974378296910325,0.31701298701298697,0.40079304501832985,69.67965564114193,83.99279468141613,71.96830017538248,51.38792851884891,20.580371656533572,0.9346532490309413,0.6673756950499858,0.2672775539809555,21.35281883543914,0.27730933552518366,2287.7433701032974,0.82,41.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.18,9.0,0.7884615384615384,0.82,0.803921568627451,0.4204522053456932,0.8237037037037037,0.9091079363807444,0.7402597402597403,0.32766714766714766,0.6723328523328522,0.2597402597402597,0.7364035964035964,0.7402597402597403,0.7378112083994437,0.4204522053456933,0.8237037037037037,0.8393643061077105,0.7096530920060331,0.7402597402597403,6.956,0.002,4.6875,0.0,4687.5,0.0,1161167.0,71247.0,9233.0,100.0,88.31168831168831,?,?
pima_diabetes,2,2,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271206E7,691.0,77.0,55.0,22.0,0.0,71.42857142857143,28.571428571428573,0.0,0.37259259259259264,0.3471428571428571,0.452469414909529,76.30222020842785,94.82243052490712,71.96830017538248,1136.1146129796632,-1064.1463128042808,0.9346532490309413,14.75473523350212,-13.820081984471178,16.26629969715933,0.21125064541765362,1742.773147427596,0.78,39.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.22,11.0,0.78,0.78,0.78,0.3725925925925926,0.7403703703703703,0.8318712954147943,0.7142857142857143,0.3416931216931217,0.6583068783068783,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3725925925925926,0.7403703703703703,0.7443640573621237,0.6862962962962963,0.7142857142857143,7.174,0.002,5.1875,0.0,5187.5,0.0,1131623.0,71247.0,9233.0,97.40259740259741,89.6103896103896,?,?
pima_diabetes,2,3,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271206E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.44912559618441983,0.30116883116883103,0.39962157423918276,66.19710013593122,83.74729365326411,71.96830017538248,53.000746881435475,18.967553293947006,0.9346532490309413,0.6883213880705906,0.24633186096035073,25.37198599742729,0.3295063116548999,2718.357384067331,0.9,45.0,0.48148148148148145,13.0,0.5185185185185185,14.0,0.1,5.0,0.7758620689655172,0.9,0.8333333333333334,0.46322369481325704,0.8437037037037037,0.9174328566988976,0.7662337662337663,0.3477152477152477,0.6522847522847522,0.23376623376623376,0.7621797440309238,0.7662337662337663,0.7545642763034068,0.4632236948132571,0.8437037037037037,0.8516245226254376,0.7210144927536233,0.7662337662337663,7.658,0.002,5.453125,0.0,5453.125,0.0,1164794.0,71247.0,9233.0,100.0,94.15584415584415,?,?
pima_diabetes,2,4,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271206E7,691.0,77.0,54.0,23.0,0.0,70.12987012987013,29.87012987012987,0.0,0.3384385506163617,0.3222077922077922,0.4241860042879376,70.82147711826022,88.89517522255808,71.96830017538248,62.7440943745669,9.224205800815582,0.9346532490309413,0.8148583685008688,0.11979488053007249,20.46142122294845,0.26573274315517464,2192.2389313770673,0.78,39.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.22,11.0,0.7647058823529411,0.78,0.7722772277227723,0.3385786396448106,0.7766666666666666,0.8445709140335643,0.7012987012987013,0.36574314574314576,0.6342568542568543,0.2987012987012987,0.6988599635658459,0.7012987012987013,0.6999594838190019,0.3385786396448106,0.7766666666666666,0.798505634079272,0.6691574817859145,0.7012987012987013,7.482,0.002,5.265625,0.0,5265.625,0.0,1128198.0,71247.0,9233.0,97.40259740259741,88.96103896103897,?,?
pima_diabetes,2,5,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271206E7,691.0,77.0,60.0,17.0,0.0,77.92207792207792,22.07792207792208,0.0,0.48444269397400563,0.28857142857142865,0.3949486239809118,63.42818305391948,82.76799983447671,71.96830017538248,54.6538625748944,17.314437600488084,0.9346532490309413,0.7097904230505766,0.22486282598036472,27.01429676853627,0.3508350229680035,2894.3147416045017,0.9,45.0,0.4444444444444444,12.0,0.5555555555555556,15.0,0.1,5.0,0.7894736842105263,0.9,0.8411214953271027,0.4957421042418413,0.8262962962962963,0.8867383833100705,0.7792207792207793,0.32366522366522366,0.6763347763347765,0.22077922077922077,0.7756322624743677,0.7792207792207793,0.7700015236304757,0.4957421042418413,0.8262962962962963,0.8517965223367223,0.7397096838337641,0.7792207792207793,6.806,0.002,4.796875,0.0,4796.875,0.0,1141966.0,71247.0,9233.0,98.7012987012987,87.01298701298701,?,?
pima_diabetes,2,6,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271206E7,691.0,77.0,65.0,12.0,0.0,84.41558441558442,15.584415584415584,0.0,0.6577777777777777,0.2675324675324675,0.34431562083827494,58.80380607159049,72.1570187061278,71.96830017538248,41.903597587057796,30.064702588324685,0.9346532490309413,0.5442025660656856,0.39045068296525565,31.800930437266235,0.4129990965878732,3407.1552019270316,0.88,44.0,0.2222222222222222,6.0,0.7777777777777778,21.0,0.12,6.0,0.88,0.88,0.88,0.6577777777777778,0.9092592592592592,0.952224783747118,0.8441558441558441,0.18637806637806636,0.8136219336219337,0.15584415584415584,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.6577777777777778,0.9092592592592592,0.9045479197793209,0.8288888888888889,0.8441558441558441,7.184,0.002,4.90625,0.0,4906.25,0.0,1180933.0,71247.0,9233.0,100.0,90.9090909090909,?,?
pima_diabetes,2,7,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271206E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.41974378296910325,0.3215584415584416,0.39160674682115,70.67874943362044,82.06765434290875,71.96830017538248,50.84917678790567,21.11912338747681,0.9346532490309413,0.6603789193234503,0.27427432970749105,21.7691102528782,0.28271571756984676,2332.3448785793803,0.82,41.0,0.4074074074074074,11.0,0.5925925925925926,16.0,0.18,9.0,0.7884615384615384,0.82,0.803921568627451,0.4204522053456932,0.847037037037037,0.9204610963538996,0.7402597402597403,0.32766714766714766,0.6723328523328522,0.2597402597402597,0.7364035964035964,0.7402597402597403,0.7378112083994437,0.4204522053456933,0.847037037037037,0.8626155560988407,0.7096530920060331,0.7402597402597403,7.129,0.003,4.671875,0.015625,4671.875,15.625,1147939.0,71247.0,9233.0,100.0,94.15584415584415,?,?
pima_diabetes,2,8,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271207E7,691.0,77.0,56.0,21.0,0.0,72.72727272727273,27.272727272727273,0.0,0.40616966580976865,0.3225974025974026,0.4217311262607289,70.90711372904408,88.38071503251705,71.96830017538248,60.24494885543894,11.72335131994354,0.9346532490309413,0.7824019331875187,0.15225131584342258,21.25924287057219,0.2760940632541843,2277.7176308847315,0.78,39.0,0.37037037037037035,10.0,0.6296296296296297,17.0,0.22,11.0,0.7959183673469388,0.78,0.7878787878787878,0.4063321549001754,0.8055555555555556,0.895238329011943,0.7272727272727273,0.31764309764309767,0.6823569023569024,0.2727272727272727,0.7297243572753777,0.7272727272727273,0.7283746556473828,0.4063321549001754,0.8055555555555556,0.8063748552313703,0.703030303030303,0.7272727272727273,7.797,0.002,5.28125,0.0,5281.25,0.0,1144399.0,71247.0,9233.0,97.40259740259741,89.6103896103896,?,?
pima_diabetes,2,9,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271207E7,692.0,76.0,60.0,16.0,0.0,78.94736842105263,21.05263157894737,0.0,0.4950166112956811,0.2998684210526317,0.38403159135401194,66.24334059306435,80.9368930244126,70.45387453942848,49.5297795402963,20.92409499913218,0.92702466499248,0.6517076255302146,0.27531703946226554,24.769289067525285,0.32591169825691163,2651.399828405441,0.92,46.0,0.46153846153846156,12.0,0.5384615384615384,14.0,0.08,4.0,0.7931034482758621,0.92,0.851851851851852,0.5115926946071073,0.8434615384615385,0.906738043319546,0.7894736842105263,0.33101214574898785,0.6689878542510121,0.21052631578947367,0.7878604557370438,0.7894736842105263,0.7781321991848308,0.5115926946071073,0.8434615384615385,0.8575556824461625,0.7441077441077442,0.7894736842105263,9.214,0.002,7.03125,0.0,7031.25,0.0,1151829.0,71348.0,9132.0,100.0,92.76315789473684,?,?
pima_diabetes,2,10,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271207E7,692.0,76.0,55.0,21.0,0.0,72.36842105263158,27.63157894736842,0.0,0.3804347826086957,0.2928947368421053,0.39578702406856714,64.70279778857447,83.41441888815478,70.45387453942848,50.11741134629201,20.336463193136474,0.92702466499248,0.6594396229775265,0.2675850420149536,24.670555636683737,0.32461257416689127,2640.831022781771,0.8,40.0,0.4230769230769231,11.0,0.5769230769230769,15.0,0.2,10.0,0.7843137254901961,0.8,0.792079207920792,0.3806004623165025,0.8457692307692307,0.9287824417748668,0.7236842105263158,0.34676113360323885,0.6532388663967611,0.27631578947368424,0.7212590299277606,0.7236842105263158,0.722343132146032,0.3806004623165025,0.8457692307692306,0.8363024141505626,0.6901572510192195,0.7236842105263158,6.932,0.002,4.859375,0.015625,4859.375,15.625,1145867.0,71348.0,9132.0,100.0,86.84210526315789,?,?
pima_diabetes,3,1,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271207E7,691.0,77.0,59.0,18.0,0.0,76.62337662337663,23.376623376623378,0.0,0.48666666666666675,0.2892207792207792,0.37615104730627885,63.57091073855925,78.82865752860309,71.96830017538248,47.081748623593086,24.886551551789395,0.9346532490309413,0.6114512808258842,0.3232019682050571,26.47838983510734,0.3438751926637317,2836.897613524456,0.82,41.0,0.3333333333333333,9.0,0.6666666666666666,18.0,0.18,9.0,0.82,0.82,0.82,0.4866666666666667,0.8651851851851852,0.9331955708497528,0.7662337662337663,0.2795670995670995,0.7204329004329004,0.23376623376623376,0.7662337662337663,0.7662337662337663,0.7662337662337663,0.4866666666666667,0.8651851851851851,0.85917537128741,0.7433333333333333,0.7662337662337663,6.717,0.002,4.609375,0.015625,4609.375,15.625,1166601.0,71247.0,9233.0,100.0,90.25974025974025,?,?
pima_diabetes,3,2,weka.classifiers.meta.MyBagging,'-K 100 -S 1 -num-slots 1 -I 1000 -W weka.classifiers.trees.RandomTree -- -K 0 -M 1.0 -V 0.001 -S 1',-50587962237199703,2.01805271207E7,691.0,77.0,57.0,20.0,0.0,74.02597402597402,25.974025974025974,0.0,0.4484240687679083,0.344155844155844,0.42942425968405046,75.64567285908483,89.9929380591223,71.96830017538248,60.76754772625051,11.200752449131969,0.9346532490309413,0.7891889315097469,0.1454643175211944,17.43171012327768,0.22638584575685297,1867.635349291853,0.76,38.0,0.2962962962962963,8.0,0.7037037037037037,19.0,0.24,12.0,0.8260869565217391,0.76,0.7916666666666667,0.4511777625672017,0.7848148148148149,0.8638957966842361,0.7402597402597403,0.27655603655603656,0.7234439634439634,0.2597402597402597,0.7513342197774174,0.7402597402597403,0.7438050455291836,0.4511777625672017,0.7848148148148149,0.782257906354453,0.7234195402298851,0.7402597402597403,8.383,0.003,6.09375,0.0,6093.75,0.0,1131259.0,71247.0,9233.0,98.7012987012987,92.20779220779221,?,?
