Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
horse-colic,2,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,32.0,5.0,0.0,86.48648648648648,13.513513513513514,0.0,0.7001620745542951,0.22155593715609612,0.34850829344516565,47.31826489340024,71.84755418119056,35.41414960056652,21.08011340878047,14.334036191786048,0.9571391783936897,0.5697327948319046,0.3874063835617851,19.321894573140728,0.5222133668416413,2033.4841201153995,0.9565217391304348,22.0,0.2857142857142857,4.0,0.7142857142857143,10.0,0.043478260869565216,1.0,0.8461538461538461,0.9565217391304348,0.8979591836734695,0.7117751126385615,0.8726708074534162,0.9088945452635633,0.8648648648648649,0.1940574114487158,0.8059425885512842,0.13513513513513514,0.8699678699678699,0.8648648648648649,0.8608935466078325,0.7117751126385615,0.8726708074534162,0.896385452248113,0.8489795918367348,0.8648648648648649,0.182,0.004,0.1875,0.0,187.5,0.0,1567274.0,75009.0,12387.0,100.0,85.13513513513513,?,-1.0
horse-colic,2,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,31.0,6.0,0.0,83.78378378378379,16.216216216216218,0.0,0.6453674121405751,0.2065647963002075,0.34264006202681285,44.1165688198103,70.63777500890752,35.41414960056652,20.64836724665551,14.765782353911007,0.9571391783936897,0.5580639796393381,0.39907519875435155,20.563921085760683,0.5557816509665049,2164.198071618161,0.9130434782608695,21.0,0.2857142857142857,4.0,0.7142857142857143,10.0,0.08695652173913043,2.0,0.84,0.9130434782608695,0.8749999999999999,0.6499243466086647,0.9037267080745341,0.9490938099462566,0.8378378378378378,0.210508645291254,0.789491354708746,0.16216216216216217,0.8374774774774775,0.8378378378378378,0.8349792099792099,0.6499243466086647,0.9037267080745341,0.8958832464687897,0.8221153846153846,0.8378378378378378,0.2,0.003,0.1875,0.0,187.5,0.0,1566240.0,75009.0,12387.0,97.29729729729729,83.78378378378379,?,-1.0
horse-colic,2,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,33.0,4.0,0.0,89.1891891891892,10.81081081081081,0.0,0.7701863354037267,0.21404599504478383,0.30646920467068073,45.714347459642596,63.18088608387047,35.41414960056652,17.243899343845005,18.170250256721513,0.9571391783936897,0.46605133361743256,0.4910878447762571,20.396256254763905,0.5512501690476731,2146.552608848287,0.9130434782608695,21.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.08695652173913043,2.0,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.7701863354037267,0.9472049689440993,0.973057751165029,0.8918918918918919,0.12170555648816518,0.8782944435118348,0.10810810810810811,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.7701863354037267,0.9472049689440993,0.9476510740669779,0.8850931677018633,0.8918918918918919,0.233,0.002,0.203125,0.0,203.125,0.0,1626570.0,75009.0,12387.0,100.0,90.54054054054055,?,-1.0
horse-colic,2,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,32.0,5.0,0.0,86.48648648648648,13.513513513513514,0.0,0.7001620745542951,0.22226289187607415,0.33379729850479706,47.46925101066232,68.81477411277692,35.41414960056652,18.943192539427265,16.470957061139252,0.9571391783936897,0.5119781767412774,0.44516100165241224,19.43597724480367,0.5252966822919911,2045.4904635062496,0.9565217391304348,22.0,0.2857142857142857,4.0,0.7142857142857143,10.0,0.043478260869565216,1.0,0.8461538461538461,0.9565217391304348,0.8979591836734695,0.7117751126385615,0.8975155279503105,0.9304961714175606,0.8648648648648649,0.1940574114487158,0.8059425885512842,0.13513513513513514,0.8699678699678699,0.8648648648648649,0.8608935466078325,0.7117751126385615,0.8975155279503105,0.9158148068223447,0.8489795918367348,0.8648648648648649,0.209,0.004,0.21875,0.0,218.75,0.0,1569726.0,75009.0,12387.0,100.0,91.89189189189189,?,-1.0
horse-colic,2,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,33.0,4.0,0.0,89.1891891891892,10.81081081081081,0.0,0.7701863354037267,0.1955541946769665,0.32131973611454107,41.765006632256956,66.24243263125588,35.41414960056652,19.005900349286414,16.408249251280104,0.9571391783936897,0.5136729824131463,0.4434661959805434,21.779652442585505,0.5886392552050136,2292.144655690003,0.9130434782608695,21.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.08695652173913043,2.0,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.7701863354037267,0.8975155279503105,0.9098070313900463,0.8918918918918919,0.12170555648816518,0.8782944435118348,0.10810810810810811,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.7701863354037267,0.8975155279503105,0.9068405635002755,0.8850931677018633,0.8918918918918919,0.211,0.003,0.203125,0.0,203.125,0.0,1549282.0,75009.0,12387.0,97.29729729729729,87.83783783783784,?,-1.0
horse-colic,2,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,33.0,4.0,0.0,89.1891891891892,10.81081081081081,0.0,0.7635782747603834,0.19080603088605183,0.2963612161049285,40.75092921731746,61.097049716702344,35.41414960056652,16.027659164941515,19.386490435625003,0.9571391783936897,0.43317997743085174,0.5239592009628379,22.0836867059603,0.5968563974583865,2324.141975839087,0.9565217391304348,22.0,0.21428571428571427,3.0,0.7857142857142857,11.0,0.043478260869565216,1.0,0.88,0.9565217391304348,0.9166666666666666,0.7689698952449053,0.9192546583850931,0.9370128895529792,0.8918918918918919,0.14965586704717138,0.8503441329528285,0.10810810810810811,0.8938738738738738,0.8918918918918919,0.8899861399861401,0.7689698952449053,0.9192546583850932,0.9299149193317318,0.8814102564102564,0.8918918918918919,0.203,0.003,0.203125,0.015625,203.125,15.625,1603930.0,75009.0,12387.0,100.0,87.83783783783784,?,-1.0
horse-colic,2,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,31.0,6.0,0.0,83.78378378378379,16.216216216216218,0.0,0.6563467492260061,0.22500063678796595,0.33666005838569574,48.69546541128634,70.45233658939509,34.65582837666614,19.67205638428155,14.983771992384593,0.9366440101801661,0.531677199575177,0.404966810604989,18.705092180301374,0.5055430319000371,1963.8381482774776,0.8333333333333334,20.0,0.15384615384615385,2.0,0.8461538461538461,11.0,0.16666666666666666,4.0,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.6606958729393098,0.9294871794871795,0.9671704623878538,0.8378378378378378,0.15835065835065837,0.8416493416493417,0.16216216216216217,0.8473382473382474,0.8378378378378378,0.8401040792345139,0.6606958729393098,0.9294871794871795,0.9329311269128203,0.8276397515527949,0.8378378378378378,0.247,0.002,0.234375,0.0,234.375,0.0,1533952.0,75009.0,12387.0,100.0,90.54054054054055,?,-1.0
horse-colic,2,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,30.0,7.0,0.0,81.08108108108108,18.91891891891892,0.0,0.5265082266910421,0.21209134790956152,0.35348399861726587,45.90158962925893,73.97305688403877,34.65582837666614,21.80870396954392,12.847124407122223,0.9366440101801661,0.5894244316092951,0.3472195785708709,18.986643925160834,0.5131525385178604,1993.3981232799736,1.0,24.0,0.5384615384615384,7.0,0.46153846153846156,6.0,0.0,0.0,0.7741935483870968,1.0,0.8727272727272727,0.5977625776640615,0.9006410256410257,0.9294838751675978,0.8108108108108109,0.3492723492723493,0.6507276507276507,0.1891891891891892,0.8535309503051438,0.8108108108108109,0.7879994827363248,0.5977625776640615,0.9006410256410257,0.9211362895201394,0.7521531100478469,0.8108108108108109,0.202,0.003,0.203125,0.0,203.125,0.0,1523904.0,75009.0,12387.0,97.29729729729729,82.43243243243244,?,-1.0
horse-colic,2,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,332.0,36.0,28.0,8.0,0.0,77.77777777777777,22.22222222222222,0.0,0.5017301038062284,0.2928838436353279,0.4271813386036052,63.08913177841605,88.91648859543267,33.98115558771566,29.332558153222493,4.648597434493169,0.9439209885476573,0.8147932820339582,0.12912770651369915,12.818982689712348,0.35608285249200966,1347.0514683487352,0.8695652173913043,20.0,0.38461538461538464,5.0,0.6153846153846154,8.0,0.13043478260869565,3.0,0.8,0.8695652173913043,0.8333333333333333,0.5056686869069631,0.802675585284281,0.8812653110096267,0.7777777777777778,0.29282794500185805,0.7071720549981421,0.2222222222222222,0.7737373737373738,0.7777777777777778,0.7731481481481481,0.5056686869069631,0.802675585284281,0.8288573811940273,0.75,0.7777777777777778,0.188,0.004,0.1875,0.015625,187.5,15.625,1428470.0,75222.0,12174.0,97.22222222222223,84.72222222222223,?,-1.0
horse-colic,2,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,332.0,36.0,32.0,4.0,0.0,88.88888888888889,11.11111111111111,0.0,0.750865051903114,0.18223933729657246,0.2818706800403891,39.25556774729467,58.670519618495796,33.98115558771566,14.039476663670442,19.94167892404522,0.9439209885476573,0.3899854628797345,0.5539355256679228,21.66629308245979,0.601841474512772,2276.7494595202093,0.9565217391304348,22.0,0.23076923076923078,3.0,0.7692307692307693,10.0,0.043478260869565216,1.0,0.88,0.9565217391304348,0.9166666666666666,0.7567593452331792,0.959866220735786,0.9764536635447928,0.8888888888888888,0.1631363805276849,0.8368636194723151,0.1111111111111111,0.8905050505050505,0.8888888888888888,0.886574074074074,0.7567593452331791,0.9598662207357861,0.9655661753743967,0.875,0.8888888888888888,0.21,0.002,0.203125,0.0,203.125,0.0,1620664.0,75222.0,12174.0,100.0,88.88888888888889,?,-1.0
horse-colic,3,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,29.0,8.0,0.0,78.37837837837837,21.62162162162162,0.0,0.5271565495207668,0.2679830040507506,0.4008035851891076,57.23381162955968,82.62861413776002,35.41414960056652,26.77164864186282,8.642500958703696,0.9571391783936897,0.7235580714016979,0.23358110699199178,15.681815199557047,0.4238328432312715,1650.3931362513445,0.8695652173913043,20.0,0.35714285714285715,5.0,0.6428571428571429,9.0,0.13043478260869565,3.0,0.8,0.8695652173913043,0.8333333333333333,0.5308787979724242,0.860248447204969,0.91890533252499,0.7837837837837838,0.2713614235353366,0.7286385764646635,0.21621621621621623,0.7810810810810811,0.7837837837837838,0.7799722799722799,0.5308787979724242,0.860248447204969,0.874216129749176,0.7628205128205128,0.7837837837837838,0.215,0.003,0.21875,0.0,218.75,0.0,1471888.0,75009.0,12387.0,97.29729729729729,90.54054054054055,?,-1.0
horse-colic,3,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,33.0,4.0,0.0,89.1891891891892,10.81081081081081,0.0,0.7635782747603834,0.2407562841239833,0.3660250747760935,51.41893181992716,75.45876780056437,35.41414960056652,24.235251405323474,11.178898195243043,0.9571391783936897,0.6550067947384722,0.3021323836552174,18.07888962949403,0.48861863863497373,1902.6671961040167,0.9565217391304348,22.0,0.21428571428571427,3.0,0.7857142857142857,11.0,0.043478260869565216,1.0,0.88,0.9565217391304348,0.9166666666666666,0.7689698952449053,0.860248447204969,0.9032421710450821,0.8918918918918919,0.14965586704717138,0.8503441329528285,0.10810810810810811,0.8938738738738738,0.8918918918918919,0.8899861399861401,0.7689698952449053,0.860248447204969,0.8734846673332616,0.8814102564102564,0.8918918918918919,0.203,0.002,0.203125,0.0,203.125,0.0,1616038.0,75009.0,12387.0,94.5945945945946,82.43243243243244,?,-1.0
horse-colic,3,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,30.0,7.0,0.0,81.08108108108108,18.91891891891892,0.0,0.5802269043760131,0.2651630410710675,0.3812593072423437,56.631544965100055,78.59941714267244,35.41414960056652,23.72260374212099,11.691545858445526,0.9571391783936897,0.6411514524897566,0.31598772590393315,15.764928012451156,0.4260791354716529,1659.1401348729614,0.9130434782608695,21.0,0.35714285714285715,5.0,0.6428571428571429,9.0,0.08695652173913043,2.0,0.8076923076923077,0.9130434782608695,0.8571428571428572,0.5898506720476968,0.8385093167701864,0.8935215325359414,0.8108108108108109,0.25491018969279844,0.7450898103072017,0.1891891891891892,0.8116613116613117,0.8108108108108109,0.8052509652509653,0.5898506720476969,0.8385093167701864,0.8681472917238161,0.7885714285714287,0.8108108108108109,0.184,0.004,0.171875,0.015625,171.875,15.625,1524390.0,75009.0,12387.0,100.0,90.54054054054055,?,-1.0
horse-colic,3,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 100 -W weka.classifiers.trees.J48 -- -U -M 2',-115879962237199703,2.01805281257E7,331.0,37.0,31.0,6.0,0.0,83.78378378378379,16.216216216216218,0.0,0.6453674121405751,0.211323659763485,0.3295082410638676,45.132931390984545,67.93055329889863,35.41414960056652,18.92605824079251,16.488091359774007,0.9571391783936897,0.5115150875889868,0.4456240908047029,20.308902231440133,0.5488892494983819,2137.3592547191324,0.9130434782608695,21.0,0.2857142857142857,4.0,0.7142857142857143,10.0,0.08695652173913043,2.0,0.84,0.9130434782608695,0.8749999999999999,0.6499243466086647,0.8913043478260869,0.9200515180523025,0.8378378378378378,0.210508645291254,0.789491354708746,0.16216216216216217,0.8374774774774775,0.8378378378378378,0.8349792099792099,0.6499243466086647,0.891304347826087,0.9094030041061945,0.8221153846153846,0.8378378378378378,0.206,0.003,0.203125,0.0,203.125,0.0,1636020.0,75009.0,12387.0,100.0,87.83783783783784,?,-1.0
